customer_id,last_purchase,first_purchase,frequency,monetary,recency_days,tenure_days,avg_gap_days,expected_gap,overdue_ratio,R,F,M,rfm_score,avg_order_value,segment
C00910,2026-03-25,2024-07-15,20,47955.44,6,624,32.8421052631579,32.8421052631579,0.18,5,2,1,8,2397.77,New - convert to second purchase
C00404,2026-03-19,2024-04-24,21,47951.97,12,706,35.3,35.3,0.34,4,3,1,8,2283.43,Steady middle - hold
C00976,2026-02-13,2024-04-11,16,47934.75,46,719,47.93333333333333,47.93333333333333,0.96,2,1,1,4,2995.92,Dormant low value - do not spend
C01744,2026-03-17,2024-04-14,17,47926.43,14,716,44.75,44.75,0.31,4,1,1,6,2819.2,New - convert to second purchase
C00036,2026-03-10,2024-10-05,20,47913.79,21,542,28.526315789473685,28.526315789473685,0.74,3,2,1,6,2395.69,Steady middle - hold
C00437,2026-02-20,2024-04-27,19,47893.54,39,703,39.05555555555556,39.05555555555556,1.0,2,2,1,5,2520.71,Dormant low value - do not spend
C00592,2026-03-25,2024-04-04,23,47856.14,6,726,33.0,33.0,0.18,5,4,1,10,2080.7,Steady middle - hold
C01358,2026-02-07,2024-04-05,23,47850.0,52,725,32.95454545454545,32.95454545454545,1.58,2,4,1,7,2080.43,Loyal but slipping - reactivate
C02429,2026-02-15,2024-06-01,18,47841.74,44,668,39.294117647058826,39.294117647058826,1.12,2,2,1,5,2657.87,Dormant low value - do not spend
C01235,2026-01-07,2024-09-23,19,47821.689999999995,83,554,30.77777777777778,30.77777777777778,2.7,1,2,1,4,2516.93,Dormant low value - do not spend
C00705,2026-03-30,2024-05-30,15,47788.46,1,670,47.857142857142854,47.857142857142854,0.02,5,1,1,7,3185.9,New - convert to second purchase
C02123,2026-03-20,2024-04-24,16,47782.08,11,706,47.06666666666667,47.06666666666667,0.23,4,1,1,6,2986.38,New - convert to second purchase
C02135,2026-02-12,2024-04-11,23,47764.29,47,719,32.68181818181818,32.68181818181818,1.44,2,4,1,7,2076.71,Loyal but slipping - reactivate
C00585,2026-03-15,2024-05-05,21,47740.83,16,695,34.75,34.75,0.46,4,3,1,8,2273.37,Steady middle - hold
C01117,2026-01-13,2024-07-05,19,47710.56,77,634,35.22222222222222,35.22222222222222,2.19,1,2,1,4,2511.08,Dormant low value - do not spend
C01396,2026-02-14,2024-04-21,20,47702.89,45,709,37.31578947368421,37.31578947368421,1.21,2,2,1,5,2385.14,Dormant low value - do not spend
C02334,2026-03-19,2024-09-04,23,47654.49,12,573,26.045454545454547,26.045454545454547,0.46,4,4,1,9,2071.93,Steady middle - hold
C01359,2026-03-11,2024-04-21,22,47572.55,20,709,33.76190476190476,33.76190476190476,0.59,3,3,1,7,2162.39,Steady middle - hold
C01323,2026-02-08,2024-08-16,21,47559.83,51,592,29.6,29.6,1.72,2,3,1,6,2264.75,Dormant low value - do not spend
C02435,2026-03-26,2024-04-28,14,47532.39,5,702,54.0,54.0,0.09,5,1,1,7,3395.17,New - convert to second purchase
C00412,2025-11-25,2024-04-24,16,47490.69,126,706,47.06666666666667,47.06666666666667,2.68,1,1,1,3,2968.17,Dormant low value - do not spend
C01872,2026-02-20,2024-05-18,20,47484.07,39,682,35.89473684210526,35.89473684210526,1.09,2,3,1,6,2374.2,Dormant low value - do not spend
C00096,2026-01-04,2024-04-09,15,47437.04,86,721,51.5,51.5,1.67,1,1,1,3,3162.47,Dormant low value - do not spend
C01441,2026-02-26,2024-04-21,23,47418.229999999996,33,709,32.22727272727273,32.22727272727273,1.02,2,4,1,7,2061.66,Loyal but slipping - reactivate
C01975,2026-02-26,2024-05-27,19,47415.87,33,673,37.388888888888886,37.388888888888886,0.88,2,2,1,5,2495.57,Dormant low value - do not spend
C02276,2025-12-07,2024-04-05,19,47409.64,114,725,40.27777777777778,40.27777777777778,2.83,1,2,1,4,2495.24,Dormant low value - do not spend
C00460,2026-02-10,2024-04-12,22,47398.369999999995,49,718,34.19047619047619,34.19047619047619,1.43,2,3,1,6,2154.47,Dormant low value - do not spend
C00492,2026-03-08,2024-04-13,21,47343.93,23,717,35.85,35.85,0.64,3,3,1,7,2254.47,Steady middle - hold
C01843,2026-01-25,2024-04-08,23,47245.71,65,722,32.81818181818182,32.81818181818182,1.98,1,4,1,6,2054.16,Loyal but slipping - reactivate
C01977,2026-03-12,2024-06-27,20,47235.49,19,642,33.78947368421053,33.78947368421053,0.56,3,3,1,7,2361.77,Steady middle - hold
C01769,2026-03-15,2024-04-03,17,47210.07,16,727,45.4375,45.4375,0.35,4,1,1,6,2777.06,New - convert to second purchase
C02090,2026-03-22,2024-05-11,19,47172.13,9,689,38.27777777777778,38.27777777777778,0.24,4,2,1,7,2482.74,New - convert to second purchase
C01857,2026-03-15,2024-04-09,22,47165.44,16,721,34.333333333333336,34.333333333333336,0.47,4,3,1,8,2143.88,Steady middle - hold
C00930,2026-03-17,2024-05-14,21,47144.79,14,686,34.3,34.3,0.41,4,3,1,8,2244.99,Steady middle - hold
C01232,2026-02-28,2024-05-11,15,47084.82000000001,31,689,49.214285714285715,49.214285714285715,0.63,2,1,1,4,3138.99,Dormant low value - do not spend
C02243,2026-03-29,2024-04-10,22,47080.63,2,720,34.285714285714285,34.285714285714285,0.06,5,4,1,10,2140.03,Steady middle - hold
C00307,2025-12-13,2024-04-01,16,47055.270000000004,108,729,48.6,48.6,2.22,1,1,1,3,2940.95,Dormant low value - do not spend
C00627,2026-02-20,2024-10-29,15,47039.79,39,518,37.0,37.0,1.05,2,1,1,4,3135.99,Dormant low value - do not spend
C02457,2026-01-06,2024-04-06,21,47027.57,84,724,36.2,36.2,2.32,1,3,1,5,2239.41,Dormant low value - do not spend
C02448,2026-02-28,2024-04-04,19,47023.35,31,726,40.333333333333336,40.333333333333336,0.77,3,2,1,6,2474.91,Steady middle - hold
C01687,2026-01-15,2024-04-20,17,47013.22,75,710,44.375,44.375,1.69,1,1,1,3,2765.48,Dormant low value - do not spend
C02192,2026-01-26,2024-04-19,14,47007.05,64,711,54.69230769230769,54.69230769230769,1.17,1,1,1,3,3357.65,Dormant low value - do not spend
C02584,2026-03-26,2024-05-20,19,46986.41,5,680,37.77777777777778,37.77777777777778,0.13,5,2,1,8,2472.97,New - convert to second purchase
C01332,2026-03-22,2024-07-13,16,46983.61,9,626,41.733333333333334,41.733333333333334,0.22,4,1,1,6,2936.48,New - convert to second purchase
C00576,2026-03-18,2024-04-02,23,46973.51,13,728,33.09090909090909,33.09090909090909,0.39,4,4,1,9,2042.33,Steady middle - hold
C00008,2026-03-24,2024-08-20,18,46960.86,7,588,34.588235294117645,34.588235294117645,0.2,4,1,1,6,2608.94,New - convert to second purchase
C00939,2026-03-28,2024-05-21,19,46951.21,3,679,37.72222222222222,37.72222222222222,0.08,5,2,1,8,2471.12,New - convert to second purchase
C01565,2026-02-14,2024-05-13,22,46866.520000000004,45,687,32.714285714285715,32.714285714285715,1.38,2,3,1,6,2130.3,Dormant low value - do not spend
C02236,2026-03-29,2024-04-28,21,46862.19,2,702,35.1,35.1,0.06,5,3,1,9,2231.53,Steady middle - hold
C01021,2025-12-02,2024-05-15,16,46836.79,119,685,45.666666666666664,45.666666666666664,2.61,1,1,1,3,2927.3,Dormant low value - do not spend
C01635,2026-01-23,2024-05-17,17,46827.65,67,683,42.6875,42.6875,1.57,1,1,1,3,2754.57,Dormant low value - do not spend
C01546,2026-03-31,2024-04-20,21,46805.76,0,710,35.5,35.5,0.0,5,3,1,9,2228.85,Steady middle - hold
C00836,2026-01-04,2024-04-01,21,46790.020000000004,86,729,36.45,36.45,2.36,1,3,1,5,2228.1,Dormant low value - do not spend
C01553,2026-02-07,2024-05-30,20,46772.59,52,670,35.26315789473684,35.26315789473684,1.47,2,2,1,5,2338.63,Dormant low value - do not spend
C02179,2026-03-03,2024-06-19,21,46739.85,28,650,32.5,32.5,0.86,3,3,1,7,2225.71,Steady middle - hold
C01407,2026-01-14,2024-06-11,20,46721.37,76,658,34.63157894736842,34.63157894736842,2.19,1,2,1,4,2336.07,Dormant low value - do not spend
C00532,2026-03-27,2024-09-08,19,46704.1,4,569,31.61111111111111,31.61111111111111,0.13,5,2,1,8,2458.11,New - convert to second purchase
C01486,2026-03-24,2024-04-20,17,46702.5,7,710,44.375,44.375,0.16,5,1,1,7,2747.21,New - convert to second purchase
C02464,2026-02-18,2024-08-30,14,46676.12,41,578,44.46153846153846,44.46153846153846,0.92,2,1,1,4,3334.01,Dormant low value - do not spend
C01812,2026-03-14,2024-08-10,15,46656.69,17,598,42.714285714285715,42.714285714285715,0.4,3,1,1,5,3110.45,Steady middle - hold
C01202,2026-01-24,2024-04-16,21,46626.99,66,714,35.7,35.7,1.85,1,3,1,5,2220.33,Dormant low value - do not spend
C00944,2026-03-12,2024-08-21,15,46616.66,19,587,41.92857142857143,41.92857142857143,0.45,3,1,1,5,3107.78,Steady middle - hold
C00779,2026-03-20,2024-04-28,22,46578.27,11,702,33.42857142857143,33.42857142857143,0.33,4,3,1,8,2117.19,Steady middle - hold
C01488,2026-03-30,2024-04-06,24,46564.17,1,724,31.47826086956522,31.47826086956522,0.03,5,4,1,10,1940.17,Steady middle - hold
C02571,2026-03-01,2024-06-23,14,46527.85,30,646,49.69230769230769,49.69230769230769,0.6,3,1,1,5,3323.42,Steady middle - hold
C02319,2026-03-08,2024-06-13,16,46470.25,23,656,43.733333333333334,43.733333333333334,0.53,3,1,1,5,2904.39,Steady middle - hold
C01325,2026-03-14,2024-04-18,20,46468.21,17,712,37.473684210526315,37.473684210526315,0.45,3,2,1,6,2323.41,Steady middle - hold
C00155,2026-03-07,2024-04-30,14,46462.79,24,700,53.84615384615385,53.84615384615385,0.45,3,1,1,5,3318.77,Steady middle - hold
C02523,2025-12-22,2024-04-01,21,46461.18,99,729,36.45,36.45,2.72,1,3,1,5,2212.44,Dormant low value - do not spend
C01796,2026-03-29,2024-04-20,19,46435.9,2,710,39.44444444444444,39.44444444444444,0.05,5,2,1,8,2443.99,New - convert to second purchase
C00837,2026-03-04,2024-07-05,23,46431.130000000005,27,634,28.818181818181817,28.818181818181817,0.94,3,4,1,8,2018.74,Steady middle - hold
C01035,2025-12-31,2024-06-26,18,46423.770000000004,90,643,37.8235294117647,37.8235294117647,2.38,1,2,1,4,2579.1,Dormant low value - do not spend
C00123,2026-01-04,2024-05-30,15,46396.61,86,670,47.857142857142854,47.857142857142854,1.8,1,1,1,3,3093.11,Dormant low value - do not spend
C00545,2026-01-27,2024-07-07,18,46363.33,63,632,37.1764705882353,37.1764705882353,1.69,1,2,1,4,2575.74,Dormant low value - do not spend
C01683,2026-03-02,2024-04-07,18,46333.5,29,723,42.529411764705884,42.529411764705884,0.68,3,2,1,6,2574.08,Steady middle - hold
C00798,2025-12-30,2024-04-13,18,46247.76,91,717,42.1764705882353,42.1764705882353,2.16,1,2,1,4,2569.32,Dormant low value - do not spend
C01110,2026-03-29,2024-05-13,23,46245.56,2,687,31.227272727272727,31.227272727272727,0.06,5,4,1,10,2010.68,Steady middle - hold
C02286,2026-01-20,2024-05-26,20,46216.24,70,674,35.473684210526315,35.473684210526315,1.97,1,3,1,5,2310.81,Dormant low value - do not spend
C01633,2026-01-03,2024-05-05,21,46188.54,87,695,34.75,34.75,2.5,1,3,1,5,2199.45,Dormant low value - do not spend
C00946,2025-10-26,2024-04-14,16,46176.57,156,716,47.733333333333334,47.733333333333334,3.27,1,1,1,3,2886.04,Dormant low value - do not spend
C02051,2026-02-08,2024-05-03,17,46166.21,51,697,43.5625,43.5625,1.17,2,1,1,4,2715.66,Dormant low value - do not spend
C00326,2026-02-06,2024-04-20,16,46161.6,53,710,47.333333333333336,47.333333333333336,1.12,2,1,1,4,2885.1,Dormant low value - do not spend
C00007,2026-03-28,2024-04-12,22,46125.59,3,718,34.19047619047619,34.19047619047619,0.09,5,3,1,9,2096.62,Steady middle - hold
C01614,2026-02-07,2024-04-07,22,46120.22,52,723,34.42857142857143,34.42857142857143,1.51,2,3,1,6,2096.37,Dormant low value - do not spend
C02438,2026-03-28,2024-05-12,18,46117.67,3,688,40.470588235294116,40.470588235294116,0.07,5,2,1,8,2562.09,New - convert to second purchase
C00774,2025-11-23,2024-05-29,22,46051.520000000004,128,671,31.952380952380953,31.952380952380953,4.01,1,3,1,5,2093.25,Dormant low value - do not spend
C01155,2026-03-29,2024-04-20,17,46023.15,2,710,44.375,44.375,0.05,5,1,1,7,2707.24,New - convert to second purchase
C02574,2026-03-13,2024-04-22,21,45999.729999999996,18,708,35.4,35.4,0.51,3,3,1,7,2190.46,Steady middle - hold
C00811,2026-03-20,2024-04-28,22,45995.43,11,702,33.42857142857143,33.42857142857143,0.33,4,3,1,8,2090.7,Steady middle - hold
C00304,2026-03-13,2024-09-20,20,45945.94,18,557,29.31578947368421,29.31578947368421,0.61,3,2,1,6,2297.3,Steady middle - hold
C00721,2026-02-28,2024-04-08,18,45939.19,31,722,42.470588235294116,42.470588235294116,0.73,2,2,1,5,2552.18,Dormant low value - do not spend
C01690,2025-10-29,2024-06-06,17,45835.42,153,663,41.4375,41.4375,3.69,1,1,1,3,2696.2,Dormant low value - do not spend
C02279,2025-11-26,2024-04-08,18,45801.94,125,722,42.470588235294116,42.470588235294116,2.94,1,2,1,4,2544.55,Dormant low value - do not spend
C00286,2026-01-21,2024-05-04,19,45735.96,69,696,38.666666666666664,38.666666666666664,1.78,1,2,1,4,2407.16,Dormant low value - do not spend
C01012,2026-03-12,2024-05-03,15,45705.29,19,697,49.785714285714285,49.785714285714285,0.38,3,1,1,5,3047.02,Steady middle - hold
C01979,2026-03-06,2024-06-23,21,45662.03,25,646,32.3,32.3,0.77,3,3,1,7,2174.38,Steady middle - hold
C01042,2026-03-03,2024-04-12,15,45617.74,28,718,51.285714285714285,51.285714285714285,0.55,3,1,1,5,3041.18,Steady middle - hold
C01172,2026-02-26,2024-04-13,21,45606.880000000005,33,717,35.85,35.85,0.92,2,3,1,6,2171.76,Dormant low value - do not spend
C00099,2026-01-16,2024-06-09,17,45582.45,74,660,41.25,41.25,1.79,1,1,1,3,2681.32,Dormant low value - do not spend
C02455,2026-03-19,2024-05-18,18,45570.57,12,682,40.11764705882353,40.11764705882353,0.3,4,2,1,7,2531.7,New - convert to second purchase
C01217,2026-01-18,2024-04-27,21,45565.54,72,703,35.15,35.15,2.05,1,3,1,5,2169.79,Dormant low value - do not spend
C01423,2026-03-31,2024-04-07,15,45528.78,0,723,51.642857142857146,51.642857142857146,0.0,5,1,1,7,3035.25,New - convert to second purchase
C02365,2026-02-28,2024-05-20,20,45412.38,31,680,35.78947368421053,35.78947368421053,0.87,3,3,1,7,2270.62,Steady middle - hold
C00342,2026-01-12,2024-04-14,18,45390.66,78,716,42.11764705882353,42.11764705882353,1.85,1,2,1,4,2521.7,Dormant low value - do not spend
C00463,2026-03-20,2024-04-02,20,45361.03,11,728,38.31578947368421,38.31578947368421,0.29,4,2,1,7,2268.05,New - convert to second purchase
C00464,2025-11-22,2024-05-20,16,45324.55,129,680,45.333333333333336,45.333333333333336,2.85,1,1,1,3,2832.78,Dormant low value - do not spend
C01221,2026-03-27,2024-04-06,22,45265.619999999995,4,724,34.476190476190474,34.476190476190474,0.12,5,3,1,9,2057.53,Steady middle - hold
C00770,2026-02-07,2024-04-05,21,45255.24,52,725,36.25,36.25,1.43,2,3,1,6,2155.01,Dormant low value - do not spend
C02258,2026-03-27,2024-04-18,22,45235.34,4,712,33.904761904761905,33.904761904761905,0.12,5,4,1,10,2056.15,Steady middle - hold
C00867,2026-03-14,2024-04-12,22,45216.18,17,718,34.19047619047619,34.19047619047619,0.5,3,3,1,7,2055.28,Steady middle - hold
C02462,2026-01-23,2024-04-28,21,45212.17,67,702,35.1,35.1,1.91,1,3,1,5,2152.96,Dormant low value - do not spend
C02515,2026-03-23,2024-04-20,23,45209.09,8,710,32.27272727272727,32.27272727272727,0.25,4,4,1,9,1965.61,Steady middle - hold
C01219,2025-11-28,2024-04-25,15,45142.520000000004,123,705,50.357142857142854,50.357142857142854,2.44,1,1,1,3,3009.5,Dormant low value - do not spend
C01948,2026-03-22,2024-06-04,16,45117.159999999996,9,665,44.333333333333336,44.333333333333336,0.2,4,1,1,6,2819.82,New - convert to second purchase
C00525,2026-02-13,2024-04-12,19,45113.64,46,718,39.888888888888886,39.888888888888886,1.15,2,2,1,5,2374.4,Dormant low value - do not spend
C00776,2026-02-27,2024-06-18,14,45064.83,32,651,50.07692307692308,50.07692307692308,0.64,2,1,1,4,3218.92,Dormant low value - do not spend
C01727,2026-02-28,2024-04-03,20,44927.58,31,727,38.26315789473684,38.26315789473684,0.81,3,3,1,7,2246.38,Steady middle - hold
C00997,2026-03-25,2024-06-02,21,44909.85,6,667,33.35,33.35,0.18,5,3,1,9,2138.56,Steady middle - hold
C01759,2026-01-23,2024-04-24,22,44873.229999999996,67,706,33.61904761904762,33.61904761904762,1.99,1,3,1,5,2039.69,Dormant low value - do not spend
C01119,2026-03-08,2024-04-12,21,44808.27,23,718,35.9,35.9,0.64,3,3,1,7,2133.73,Steady middle - hold
C00198,2026-03-15,2024-05-07,26,44723.27,16,693,27.72,27.72,0.58,4,5,1,10,1720.13,Steady middle - hold
C01935,2026-02-19,2024-04-30,17,44702.409999999996,40,700,43.75,43.75,0.91,2,1,1,4,2629.55,Dormant low value - do not spend
C01432,2026-03-14,2024-06-14,15,44663.19,17,655,46.785714285714285,46.785714285714285,0.36,3,1,1,5,2977.55,Steady middle - hold
C02550,2026-01-15,2024-05-21,15,44643.22,75,679,48.5,48.5,1.55,1,1,1,3,2976.21,Dormant low value - do not spend
C01858,2026-03-14,2024-05-10,14,44633.52,17,690,53.07692307692308,53.07692307692308,0.32,3,1,1,5,3188.11,Steady middle - hold
C01347,2026-02-16,2024-04-20,22,44588.82,43,710,33.80952380952381,33.80952380952381,1.27,2,3,1,6,2026.76,Dormant low value - do not spend
C02519,2026-03-01,2024-05-07,16,44587.86,30,693,46.2,46.2,0.65,3,1,1,5,2786.74,Steady middle - hold
C01144,2026-03-15,2024-04-04,16,44581.53,16,726,48.4,48.4,0.33,4,1,1,6,2786.35,New - convert to second purchase
C02452,2026-03-22,2024-06-22,20,44487.86,9,647,34.05263157894737,34.05263157894737,0.26,4,3,1,8,2224.39,Steady middle - hold
C01959,2026-03-21,2024-06-24,18,44445.130000000005,10,645,37.94117647058823,37.94117647058823,0.26,4,2,1,7,2469.17,New - convert to second purchase
C00973,2026-03-31,2024-04-05,21,44426.11,0,725,36.25,36.25,0.0,5,3,1,9,2115.53,Steady middle - hold
C00913,2026-03-30,2024-04-18,20,44422.93,1,712,37.473684210526315,37.473684210526315,0.03,5,2,1,8,2221.15,New - convert to second purchase
C01469,2026-03-08,2024-04-13,15,44392.58,23,717,51.214285714285715,51.214285714285715,0.45,3,1,1,5,2959.51,Steady middle - hold
C01015,2026-03-26,2024-04-17,17,44354.94,5,713,44.5625,44.5625,0.11,5,1,1,7,2609.11,New - convert to second purchase
C02170,2026-03-24,2024-05-14,21,44297.79,7,686,34.3,34.3,0.2,5,3,1,9,2109.42,Steady middle - hold
C02383,2026-01-10,2024-05-17,21,44281.22,80,683,34.15,34.15,2.34,1,3,1,5,2108.63,Dormant low value - do not spend
C02291,2026-01-29,2024-07-13,20,44275.340000000004,61,626,32.94736842105263,32.94736842105263,1.85,1,3,1,5,2213.77,Dormant low value - do not spend
C00275,2026-01-04,2024-04-05,16,44228.64,86,725,48.333333333333336,48.333333333333336,1.78,1,1,1,3,2764.29,Dormant low value - do not spend
C01825,2026-02-08,2024-08-24,14,44210.73,51,584,44.92307692307692,44.92307692307692,1.14,2,1,1,4,3157.91,Dormant low value - do not spend
C00970,2026-02-07,2024-05-04,16,44201.44,52,696,46.4,46.4,1.12,2,1,1,4,2762.59,Dormant low value - do not spend
C00130,2025-10-13,2024-06-30,12,44184.72,169,639,58.09090909090909,58.09090909090909,2.91,1,1,1,3,3682.06,Dormant low value - do not spend
C02068,2026-03-22,2024-06-06,17,44163.75,9,663,41.4375,41.4375,0.22,4,1,1,6,2597.87,New - convert to second purchase
C02352,2026-03-07,2024-06-16,17,44151.23,24,653,40.8125,40.8125,0.59,3,1,1,5,2597.13,Steady middle - hold
C01191,2026-03-15,2024-04-12,18,44143.34,16,718,42.23529411764706,42.23529411764706,0.38,4,2,1,7,2452.41,New - convert to second purchase
C00819,2025-11-29,2024-05-24,17,44143.020000000004,122,676,42.25,42.25,2.89,1,1,1,3,2596.65,Dormant low value - do not spend
C01807,2026-03-07,2024-05-03,22,44067.479999999996,24,697,33.19047619047619,33.19047619047619,0.72,3,3,1,7,2003.07,Steady middle - hold
C02505,2026-03-08,2024-04-17,22,44060.35,23,713,33.95238095238095,33.95238095238095,0.68,3,4,1,8,2002.74,Steady middle - hold
C00124,2026-03-24,2024-04-01,19,44052.93,7,729,40.5,40.5,0.17,4,2,1,7,2318.58,New - convert to second purchase
C00599,2026-02-22,2024-04-05,17,44039.57,37,725,45.3125,45.3125,0.82,2,1,1,4,2590.56,Dormant low value - do not spend
C01654,2026-02-28,2024-05-17,18,44020.840000000004,31,683,40.1764705882353,40.1764705882353,0.77,3,2,1,6,2445.6,Steady middle - hold
C00766,2026-01-21,2024-05-05,18,43947.76,69,695,40.88235294117647,40.88235294117647,1.69,1,2,1,4,2441.54,Dormant low value - do not spend
C01068,2026-03-26,2024-04-12,23,43922.14,5,718,32.63636363636363,32.63636363636363,0.15,5,4,1,10,1909.66,Steady middle - hold
C00042,2026-03-28,2024-04-09,21,43827.72,3,721,36.05,36.05,0.08,5,3,1,9,2087.03,Steady middle - hold
C01582,2026-03-20,2024-06-21,25,43825.1,11,648,27.0,27.0,0.41,4,4,1,9,1753.0,Steady middle - hold
C01722,2026-03-26,2024-04-06,19,43812.46,5,724,40.22222222222222,40.22222222222222,0.12,5,2,1,8,2305.92,New - convert to second purchase
C00787,2026-03-20,2024-06-15,18,43793.24,11,654,38.470588235294116,38.470588235294116,0.29,4,2,1,7,2432.96,New - convert to second purchase
C01800,2026-03-18,2024-04-02,18,43763.86,13,728,42.8235294117647,42.8235294117647,0.3,4,2,1,7,2431.33,New - convert to second purchase
